1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Country Code,Country Name,Indicator Code,Indicator Name,Unnamed: 62
,2522.3,2683.1,2800.6,2639.3,3040.8,3016.7,3161.2,3212.8,3464.3,3154.9,3725.6,3908.2,3683.2,2997.5,3461.3,3533.0,3683.2,4109.8,4426.2,3771.9,4256.7,4370.6,3535.9,4374.1,4763.3,4698.9,4735.4,3706.9,4473.9,4755.1,4507.6,5357.7,4298.8,5559.9,4644.8,5175.3,5275.2,5676.5,5736.5,5854.3,5891.0,5546.6,6023.6,6850.9,6450.5,6400.4,6704.4,6598.3,7226.4,6978.2,6803.6,5911.9,7300.9,7638.1,7430.6,8142.9,,USA,United States,Agriculture,Cereal yield (kg per hectare),
30.004,29.623,29.243000000000002,28.866,28.491999999999997,28.121,27.753,27.388,27.026,26.666999999999998,26.398000000000003,26.386999999999997,26.377,26.366999999999997,26.357,26.346999999999998,26.337,26.326999999999998,26.318,26.308000000000003,26.261999999999997,26.11,25.958000000000002,25.805999999999997,25.656,25.506,25.355999999999998,25.206999999999997,25.058000000000003,24.910999999999998,24.7,24.299,23.903000000000002,23.511999999999997,23.125,22.743000000000002,22.364,21.991999999999997,21.623,21.258000000000003,20.943,20.766,20.590999999999998,20.417,20.243,20.072,19.901,19.730999999999998,19.562,19.394000000000002,19.227999999999998,19.055999999999997,18.881,18.701,18.517,18.329,18.137999999999998,17.942,USA,United States,Agriculture,Rural population (% of total population),
54208527.0,54414785.0,54549307.0,54626596.0,54673014.0,54639947.0,54551297.0,54423243.0,54242804.0,54047876.0,54129627.0,54795508.0,55364268.0,55874046.0,56365499.0,56902406.0,57423878.0,57982322.0,58579920.0,59207469.0,59673829.0,59913573.0,60135341.0,60332364.0,60503262.0,60684895.0,60888123.0,61073788.0,61266559.0,61485081.0,61656881.0,61471853.0,61314541.0,61112155.0,60847887.0,60559606.0,60247274.0,59962727.0,59647910.0,59318323.0,59093274.0,59176653.0,59224903.0,59231337.0,59272576.0,59316092.0,59380586.0,59435929.0,59486862.0,59495270.0,59479592.0,59386934.0,59285070.0,59139015.0,58999333.0,58843392.0,58659368.0,58440535.0,USA,United States,Agriculture,Rural population,
30.1,29.5,28.9,28.3,27.7,27.1,26.4,25.7,24.9,24.1,23.3,22.4,21.5,20.6,19.7,18.8,17.9,17.1,16.3,15.6,15.0,14.4,13.9,13.4,13.0,12.7,12.4,12.1,11.9,11.6,11.2,10.9,10.5,10.1,9.8,9.5,9.2,8.9,8.7,8.6,8.4,8.3,8.2,8.1,8.1,8.0,7.9,7.7,7.6,7.5,7.3,7.2,7.1,7.0,6.9,6.8,6.7,6.6,USA,United States,Aid,"Mortality rate, under-5 (per 1,000 live births)",
,,,,,,,,,,220000000.0,240000000.0,300000000.0,400000000.0,360000000.0,480000000.0,500000000.0,510000000.0,670000000.0,850000000.0,730000000.0,650000000.0,800000000.0,940000000.0,1170000000.0,1170000000.0,1401000000.0,1857000000.0,2601000000.0,2530000000.0,3140000000.0,4040000000.0,5162000000.0,5032000000.0,5852000000.0,6919000000.0,7837000000.0,9161000000.0,11235000000.0,13302000000.0,16607000000.0,16661000000.0,19493000000.0,19259000000.0,23690000000.0,25577000000.0,25038000000.0,26479000000.0,29623000000.0,31297000000.0,32551000000.0,36088000000.0,38660000000.0,38860000000.0,41983000000.0,39858000000.0,44392000000.0,48353000000.0,USA,United States,Economy,"Charges for the use of intellectual property, payments (BoP, current US$)",
,,,,,,,,,,2620000000.0,-980000000.0,-5260000000.0,7580000000.0,1700000000.0,17880000000.0,3840000000.0,-15100000000.0,-15747000000.0,-156700000.0,2127000000.0,4810000000.0,-11607000000.0,-44222000000.0,-99008000000.0,-124455000000.0,-147174000000.0,-160647000000.0,-121258000000.0,-99506000000.0,-78952000000.0,2851000000.0,-51605050000.0,-84782800000.0,-121642400000.0,-113561000000.0,-124727100000.0,-140724500000.0,-215037000000.0,-288366000000.0,-403460000000.0,-389693000000.0,-450802000000.0,-518747000000.0,-631590000000.0,-745246000000.0,-805962000000.0,-711033000000.0,-681391000000.0,-372522000000.0,-430702000000.0,-444593000000.0,-426197000000.0,-349544000000.0,-373796000000.0,-434603000000.0,-451692000000.0,-466248000000.0,USA,United States,Economy,"Current account balance (BoP, current US$)",
,,,,,,,,,,2330000000.0,2550000000.0,2780000000.0,3230000000.0,3830000000.0,4310000000.0,4370000000.0,4920000000.0,5880000000.0,6190000000.0,7080000000.0,7280000000.0,5610000000.0,5780000000.0,6180000000.0,6680000000.0,8114000000.0,10174000000.0,12147000000.0,13820000000.0,16640000000.0,17820000000.0,20841000000.0,21694000000.0,26712000000.0,30289000000.0,32470000000.0,33228000000.0,35626000000.0,47731000000.0,51807000000.0,49489000000.0,53859000000.0,56814000000.0,67093000000.0,74448000000.0,83550000000.0,97802000000.0,102126000000.0,98406000000.0,107522000000.0,123334000000.0,124439000000.0,128035000000.0,129715000000.0,124442000000.0,124454000000.0,127935000000.0,USA,United States,Economy,"Charges for the use of intellectual property, receipts (BoP, current US$)",
,,,,,,,,,,1260000000.0,870000000.0,1350000000.0,2120000000.0,3330000000.0,2560000000.0,3250000000.0,2900000000.0,5850000000.0,8700000000.0,16930000000.0,25190000000.0,12474000000.0,10470000000.0,24760000000.0,20010000000.0,35419000000.0,58471000000.0,57736000000.0,68250000000.0,48490000000.0,23180000000.0,19810000000.0,51380000000.0,46130000000.0,57800000000.0,86520000000.0,105590000000.0,179030000000.0,289443000000.0,350066000000.0,171471000000.0,109466000000.0,117106000000.0,213641000000.0,142344000000.0,298463000000.0,346613000000.0,341092000000.0,161083000000.0,264039000000.0,263497000000.0,250345000000.0,288131000000.0,251856000000.0,509087000000.0,494457000000.0,354828000000.0,USA,United States,Economy,"Foreign direct investment, net inflows (BoP, current US$)",
,,,,,,,,,,,,,,,,,200000000.0,220000000.0,230000000.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,908000000.0,994000000.0,995000000.0,1020000000.0,1170000000.0,1300000000.0,1796000000.0,1820000000.0,1943000000.0,2179000000.0,2181000000.0,2270000000.0,2437000000.0,4246000000.0,4395000000.0,4513000000.0,4570000000.0,4672000000.0,4734000000.0,4795000000.0,5068000000.0,5219000000.0,5364000000.0,5740000000.0,5930000000.0,6104000000.0,6303000000.0,6613000000.0,6503000000.0,6578000000.0,6466000000.0,6301000000.0,USA,United States,Economy,"Personal remittances, received (current US$)",
19664164001.5548,18825530001.6899,17252463901.0644,16878648001.035,16725493600.7694,15498323200.603998,14953446600.3257,14898992000.4202,17857180001.2899,17031416002.3236,15236515802.7859,14831073226.4574,20573775352.1224,33703588954.2107,55700252549.1293,43154974089.341,44162131646.1166,53374370832.8974,69447964987.8909,143259225732.736,171412607203.354,123907234985.741,143444661762.222,123110064423.481,104855936881.377,117981972231.986,139883920728.389,161738455237.867,144176820283.572,168583563269.37698,173093564607.844,159272850288.00302,147525874735.105,164620171357.293,163590580409.28,175995426883.436,160660160175.975,134836033706.253,146006090973.68,136450140733.61699,128399648781.377,130076532994.018,157763007754.741,184024384458.33,190464893665.338,188259141662.46802,221088641351.775,277548985132.239,294045595117.94604,404098902069.07104,488928295252.8,537267272427.95795,574268090541.4,448508967142.09204,434416453479.95795,383728469502.45294,405942340674.236,451285263406.24,USA,United States,Economy,"Total reserves (includes gold, current US$)",
1.45797598627786,1.07072414764723,1.1987733482018201,1.2396694214876203,1.27891156462583,1.58516926383667,3.01507537688443,2.77278562259306,4.27179615288535,5.4623862002875105,5.83825533848246,4.29276668813051,3.2722782465527898,6.177760063770441,11.054804804804801,9.14314686496534,5.74481263549087,6.50168399472836,7.63096383885605,11.2544711292795,13.5492019749684,10.3347153402771,6.1314270002749405,3.21243523316063,4.30053547523427,3.54564415209369,1.89804772234275,3.66456321751689,4.07774110744409,4.82700303008949,5.39795643990319,4.23496396453856,3.0288196781496697,2.9516569663855696,2.60744159215458,2.8054196885366,2.93120419993436,2.33768993730741,1.5522790987436599,2.18802719697354,3.37685727149934,2.82617111885405,1.58603162650603,2.2700949733611204,2.67723669309173,3.3927468454954703,3.22594410070408,2.8526724815013598,3.839100296651,-0.355546266299721,1.6400434423898798,3.1568415686220597,2.0693372652606,1.46483265562713,1.62222297740821,0.118627135552435,1.2615832057053702,2.1301100036596,USA,United States,Economy,"Inflation, consumer prices (annual %)",
,,,,,,,,,,,,16.678246074502802,17.0760680942691,17.9245557115878,17.2672170371296,16.5664760141607,17.8005140101565,17.676955203132,18.5635810820309,19.0700103580605,19.9252185330475,19.719335567719,17.9575425554343,17.7771486227734,18.2079234662162,17.9312027589482,18.6813031123665,18.3254899594089,18.4978223456098,18.155762879355102,18.084584120972302,17.5971461161204,17.9927422522627,18.2035107210462,18.7208868406563,18.88879053742,19.3460776916809,19.771226585315603,19.7218109306397,20.5084620680717,19.4371136256824,17.315751088998802,16.7004440228067,16.7645952790925,17.8501520499207,18.573150995446802,18.6506635924997,17.770631708951303,15.727616679933,16.4954934293267,16.729374788873198,16.845589871531,18.973110712465502,19.046146835174,19.153527835602898,18.695592761675197,,USA,United States,Economy,"Revenue, excluding grants (% of GDP)",
,,,,,,,,,,,,17.751972982941197,17.8565803483115,17.8412667667425,19.4242129451728,19.6885683592824,19.5642179514284,19.083235769259698,18.886511865046803,20.5068637434694,20.9791102712089,22.4550678910646,22.777042205942198,21.453993164043897,22.1352399295655,22.1796431710912,21.3084961101323,20.965501275646897,20.8037092150458,21.4996381858352,22.825399823098103,21.7550841458695,21.354705920492698,20.6704151391037,20.4678721199991,19.9385175750577,19.3199407795653,18.6670551143955,18.0492481645078,17.867569152433898,19.4337620355977,19.994572541652,20.5549981017612,20.3391009706941,20.645857412932,20.5297632313425,20.854718329340397,22.8821906892933,25.6778279986898,26.22545069048,25.506140446861302,24.1244969516111,23.183447016829,22.891631319018,22.678068866381302,22.7320770115668,,USA,United States,Economy,Expense (% of GDP),
4.96963003865268,4.8996982069945005,4.8091224590976696,4.87002818665832,5.10352872557597,4.98857066021245,5.01840490797546,5.04816061274225,5.08222811671088,5.08873418962643,5.54985481706206,5.3918151690829506,5.52411830801849,6.66900470337384,8.177231126821951,8.21274859777503,7.96314631492442,7.63920149610418,7.93037850334236,8.74302801937433,9.80864662245131,9.506171993636789,8.46665955155036,7.61367700006899,7.483444052789951,6.97555912094,6.993227897532869,7.47284977240234,8.464351851234879,8.913368045950891,9.22929652857412,9.636019703782429,9.68074712595341,9.51921564454307,9.86404661258997,10.6055145706062,10.7107218697413,11.0797971543292,10.484799048713802,10.268280806705699,10.664643353056,9.66607053553137,9.13238644013572,9.03751910184203,9.625368067332051,9.99639827502118,10.6547916669072,11.4979069440554,12.5143984658305,11.0116564284852,12.3783009403936,13.573792013185301,13.6066084998349,13.6393115137468,13.620043919966301,12.4990439118459,11.8906224202293,,USA,United States,Economy,Exports of goods and services (% of GDP),
22.5289895085588,22.4747026451269,23.0705668484548,23.1443783275916,23.1116943715369,23.8671507328224,24.269938650306695,23.2447487524661,22.9389920424403,23.767035983920003,21.363065163158897,21.865024790840696,22.5218546702442,23.279971495552502,22.6422868949042,20.2288559040288,21.989100904512,23.4795016757345,24.7793722319421,25.065378286818,23.2680886146924,24.247432851773702,22.0623254292762,22.227936990828,25.0765846353583,24.1450707588732,23.686119531911203,23.547548291996,22.7573354219382,22.4496574840664,21.4699940079494,20.058747566222,20.019390457601,20.3339037884676,21.21640553008,21.204994480732104,21.629225003182,22.363067265376202,22.8484059267031,23.3179533744404,23.5689254966004,22.0514913446128,21.576521788084303,21.6599667960249,22.526726837012802,23.222952733240298,23.333014816517,22.351352966144,20.786243538949602,17.5129329964292,18.3945975146835,18.544755916480103,19.350606350689002,19.762260074983,20.1448058652222,20.427997483984303,19.688785858393302,,USA,United States,Economy,Gross capital formation (% of GDP),
4.19657647708448,4.02982424995562,4.13154850437944,4.08706545568431,4.09740449110528,4.235578862444529,4.5521472392638,4.6303818034118605,4.94429708222812,4.951465829983331,5.18271486517134,5.3385512558123605,5.787052740498839,6.38123018531391,8.22978709667006,7.2667019159547195,8.05001312855276,8.746274481040059,9.006772976498482,9.599592423359981,10.2647506292565,9.89608702205823,9.06379120302566,9.033139763565801,10.025681238342,9.59865499016043,9.86605027499071,10.4454072580339,10.546966100213801,10.4465194558984,10.5313090916449,10.099492342376,10.211996729313,10.4666887056571,11.1294604895088,11.776669284948198,11.9005195056271,12.264322011403802,12.274940896680501,12.9247448197963,14.3185381037356,13.137065724305,13.0172733097858,13.4130680490362,14.669552440552001,15.504265172495598,16.218830579462,16.4610241935233,17.4270116509865,13.7541708744433,15.8041513536285,17.311372666682402,17.1080190315783,16.5869465309834,16.5436176586243,15.3909939751822,14.689299966844699,,USA,United States,Economy,Imports of goods and services (% of GDP),
,1.3501538964215702,1.24463471200163,1.08838601136823,1.5039396790117903,1.9198258112474298,2.8987785346832697,3.1512793655543705,4.3671882405366595,4.9584884495750705,2.21144167489177,5.077700631382751,4.3292203167092405,5.4420399358874105,8.98306306810883,9.26142405454347,5.4889398261013405,6.202967939342071,7.021273091789171,8.25589778060392,9.018535344243789,9.3362429879855,6.20373976060262,3.9483670125378,3.5482373348330896,3.1996123867812996,2.01762395604361,2.55129548571314,3.50090360233,3.8880195382719602,3.69915670345064,3.3285130788967203,2.2795505811425696,2.3792614824859304,2.1281328736259,2.08567664495882,1.8255534310941801,1.7115036452726102,1.0852561994729901,1.53032188503542,2.2755198051512204,2.27890088702654,1.53512459242262,1.99405626315642,2.7497211590168398,3.2176382498527496,3.0722666250241297,2.66133639357713,1.9616123833010601,0.759434764489896,1.22134939747505,2.0646274665788997,1.84205148309647,1.61500708831899,1.79467438315734,1.0844325779953299,1.27580003920798,1.7993171297876498,USA,United States,Economy,"Inflation, GDP deflator (annual %)",
543300000000.0,563300000000.0,605100000000.0,638600000000.0,685800000000.0,743700000000.0,815000000000.0,861700000000.0,942500000000.0,1019900000000.0,1075884000000.0,1167770000000.0,1282449000000.0,1428549000000.0,1548825000000.0,1688923000000.0,1877587000000.0,2085951000000.0,2356571000000.0,2632143000000.0,2862505000000.0,3210956000000.0,3344991000000.0,3638137000000.0,4040693000000.0,4346734000000.0,4590155000000.0,4870217000000.0,5252629000000.0,5657693000000.0,5979589000000.0,6174043000000.0,6539299000000.0,6878718000000.0,7308755000000.0,7664060000000.0,8100201000000.0,8608515000000.0,9089168000000.0,9660624000000.0,10284779000000.0,10621824000000.0,10977514000000.0,11510670000000.0,12274928000000.0,13093726000000.0,13855888000000.0,14477635000000.0,14718582000000.0,14418739000000.0,14964372000000.0,15517926000000.0,16155255000000.0,16691517000000.0,17427609000000.0,18120714000000.0,18624475000000.0,19390604000000.0,USA,United States,Economy,GDP (current US$),
3007.12344537862,3066.56286916615,3243.8430775498805,3374.51517105082,3573.94118474743,3827.52710972039,4146.31664631665,4336.42658722171,4695.92339043178,5032.14474262003,5246.88371730098,5623.44397840712,6109.92586804894,6741.332364363951,7242.44110467889,7820.065471146859,8611.40183915427,9471.306171931401,10587.285756003299,11695.554420030701,12597.6675101771,13993.166743656999,14438.9762759859,15561.4263961128,17134.2860171738,18269.4221684235,19115.05290818,20100.8588916542,21483.2330602579,22922.4370895271,23954.4793548671,24405.164814748903,25492.951651761698,26464.852511744,27776.635528226,28782.175020091803,30068.2309182833,31572.6902298492,32949.1977640346,34620.928899082595,36449.855115534905,37273.6181034176,38166.0378407812,39677.1983481058,41921.8097617892,44307.9205848603,46437.067117306506,48061.5376613353,48401.4273403899,47001.555349681796,48375.4069462972,49793.713524920095,51450.9591148182,52782.086508871,54696.72616523269,56443.81724225821,57588.538070582996,59531.661964344006,USA,United States,Economy,GDP per capita (current US$),
,,3280.0,3410.0,3610.0,3880.0,4190.0,4370.0,4740.0,5070.0,5360.0,5700.0,6290.0,7310.0,8000.0,8530.0,8980.0,9610.0,10790.0,12230.0,13410.0,14400.0,14230.0,14590.0,16230.0,17510.0,19160.0,21460.0,23580.0,23860.0,24150.0,24370.0,25780.0,26480.0,27750.0,29150.0,30380.0,31390.0,32150.0,33780.0,36070.0,36840.0,37470.0,39950.0,43680.0,46340.0,48080.0,48640.0,49330.0,48050.0,48950.0,50470.0,52540.0,53650.0,55340.0,56300.0,56800.0,58270.0,USA,United States,Economy,"GNI per capita, Atlas method (current US$)",
,,,,,,,,,,21.5068910774768,21.4279352954777,22.053664512195002,23.7364976630133,22.634513260052,20.872029097833398,21.4269431989037,22.1731143253125,23.3864840057864,23.4875080875165,22.1745289527879,23.369426426272998,21.838480282906605,19.8470288502055,21.96270045757,20.393858929485898,18.9851671675575,19.6236717994291,20.6338997100309,19.757537215257198,18.7745813299208,18.8357159158108,17.707247367034302,17.0583602932988,17.854615457762602,18.730634937617896,19.602344435650398,20.792411931674604,21.3355281803571,20.907403082865,20.765564335412602,19.6262336864177,18.3007628138757,17.4682629247472,17.6626127664456,18.0447490653157,19.3114991980305,17.5086013703205,15.6718153963473,14.5749354364484,15.3195035515022,15.9537344101267,17.9781080521477,18.5433834444167,19.3455912397392,19.4416732144219,18.0934764604103,,USA,United States,Economy,Gross savings (% of GDP),
,,,,,,,,,,,88.8287200927734,88.39087677001949,90.67343139648442,89.7774810791016,89.5685882568359,90.3811264038086,90.55896759033199,90.9393692016602,90.4564971923828,98.7223663330078,98.44476318359379,100.310981750488,98.87924194335942,97.743896484375,98.0751495361328,99.7242584228516,100.97421264648399,,,105.80565643310499,105.10845947265601,,103.67751312255899,102.890419006348,103.876937866211,103.33486938476601,,102.410919189453,101.717147827148,100.45574951171899,100.779922485352,98.33685302734379,98.30328369140629,97.81517791748051,98.65737915039058,99.7521820068359,101.264938354492,102.14626312255899,101.302772521973,99.6271820068359,98.8197174072266,98.3792724609375,98.3137435913086,98.5680313110352,99.2794418334961,,,USA,United States,Education/API_SE.PRM.ENRR_DS2_en_csv_v2_10182274.csv,"School enrollment, primary (% gross)",
,,,,,,,,,,,83.9815979003906,85.00010681152341,,85.33966064453129,85.38861083984379,85.5994491577148,85.6787796020508,85.38877868652341,78.8413619995117,91.1332473754883,89.7818069458008,92.93675994873051,93.00592041015629,94.8793716430664,93.7971420288086,94.75991821289058,95.0167465209961,,,91.2870407104492,91.3198699951172,,96.23375701904301,97.5899505615234,96.4025726318359,96.2835235595703,,96.2914276123047,95.2592086791992,94.03121948242192,94.3708267211914,93.23853302001949,94.5210494995117,94.64968872070308,94.5081405639648,94.00112915039058,94.5016632080078,94.373779296875,93.91124725341801,93.0338592529297,93.7255477905273,94.12753295898442,94.7401504516602,95.8849105834961,97.1848373413086,,,USA,United States,Education/API_SE.SEC.ENRR_DS2_en_csv_v2_10181981.csv,"School enrollment, secondary (% gross)",
30.6872125568259,30.798371916613497,30.748512270734,30.5770544377975,30.3405278852933,30.06641225202,29.7473855481144,29.3955433149941,29.006274894973302,28.5734350618643,28.0985246541849,27.475971310876,26.8703574354641,26.2633594267242,25.640533120047497,25.0063401752848,24.5521730855897,24.059856036458395,23.5585534734258,23.0932988461444,22.6895841373138,22.3672371942096,22.1052954293018,21.9005090562822,21.73778920399,21.608222216279696,21.593890981052603,21.5993326793448,21.6200845127768,21.6506145275739,21.6841780549198,21.810453760926105,21.9201322014958,21.998651673912697,22.033368332744104,22.0229249732238,22.051352664317303,22.007449120643802,21.9160000459167,21.809823348749298,21.700273482659302,21.525939727850105,21.3942943070152,21.2671635030186,21.0994447365305,20.880227083770897,20.8103768009813,20.676284973636104,20.5050723732428,20.3334062105717,20.1724550936851,19.9884769516835,19.7809393545651,19.5716465619356,19.379071389418897,19.2128603143717,19.0282314735596,18.913107182205998,USA,United States,Education/API_SP.POP.0014.TO.ZS_DS2_en_csv_v2_10186206.csv,Population ages 0-14 (% of total),
